side,opt,e_sc_mept,e_t_mept,opt_std,e_sc_mept_std,e_t_mept_std
4.0,6.212121212121212,7.454545454545454,15.575757575757576,0.5369710650505863,0.7002557580782632,0.4942274675848512
6.0,9.0,9.303030303030303,28.060606060606062,0.0,0.459568208730397,1.7222148167736753
7.0,9.030303030303031,13.212121212121213,38.57575757575758,0.17141982574219333,0.7690046994211831,1.9544867268602546
8.0,15.545454545454545,18.21212121212121,50.39393939393939,0.5554637206007079,0.9772433634301273,2.295442044170379
10.0,23.424242424242426,28.484848484848484,76.0909090909091,0.8176204583776995,1.2582145146682844,3.241432870250686
12.0,32.93939393939394,41.666666666666664,109.45454545454545,0.9828651357713245,2.1555659689428777,4.053363056292355
14.0,44.515151515151516,57.303030303030305,147.63636363636363,1.0479767555024595,2.0521215701014563,5.115740307919435
15.0,48.878787878787875,65.33333333333333,167.42424242424244,0.5907148087763008,2.2518230549283995,5.7631551913350645
16.0,57.42424242424242,73.75757575757575,189.54545454545453,1.498085708401003,2.449864597746392,6.23329724065507
